Timestamp,PM1.0 (std),PM2.5 (std),PM10 (std),PM1.0 (env),PM2.5 (env),PM10 (env),Particles >0.3um,Particles >0.5um,Particles >1.0um,Particles >2.5um,Particles >5.0um,Particles >10um,Temperature: %0.1f C,Gas: %d ohm,Humidity: %0.1f %%,Pressure: %0.3f hPa,Altitude = %0.2f meters
2025-02-19 15:35:16,0,1,1,0,1,1,192,35,7,1,0,0,20.796015625,150359,54.174294044022375,1009.7301715279132,29.3462786696214
2025-02-19 15:35:17,0,1,1,0,1,1,144,35,8,1,0,0,20.7141796875,150494,54.344644726427845,1009.7417852671491,29.24931397411997
2025-02-19 15:35:18,0,1,1,0,1,1,144,35,8,1,0,0,20.6274609375,150090,54.488576764596935,1009.7486828131365,29.191725847779928
2025-02-19 15:35:19,0,1,1,0,1,1,144,35,8,1,0,0,20.5454296875,150224,54.652659045619046,1009.7496101449125,29.183983509846406
2025-02-19 15:35:20,0,1,1,0,1,1,144,35,6,1,0,0,20.4739453125,150090,54.83771550553759,1009.7457368821176,29.216321606796278
2025-02-19 15:35:21,0,1,1,0,1,1,144,35,6,1,0,0,20.4051953125,150090,54.99732411956653,1009.7498185334863,29.182243664341158
2025-02-19 15:35:22,0,1,1,0,1,1,144,35,6,1,0,0,20.34015625,151721,55.13805222535835,1009.7514717415605,29.168440966610756
2025-02-19 15:35:23,0,0,0,0,0,0,129,32,5,1,0,0,20.277265625,150765,55.30515787943352,1009.7515327205563,29.16793185097835
2025-02-19 15:35:24,0,0,0,0,0,0,129,32,5,1,0,0,20.2141796875,151584,55.47236600687118,1009.7495363560159,29.18459957670654
2025-02-19 15:35:25,0,0,0,0,0,0,129,32,5,1,0,0,20.1516796875,151447,55.65931712591227,1009.745067482756,29.22191047128231
2025-02-19 15:35:26,0,0,0,0,0,0,120,32,6,1,0,0,20.088203125,151996,55.81371103790848,1009.7458165151096,29.21565674529102
2025-02-19 15:35:27,0,0,0,0,0,0,120,32,6,1,0,0,20.024921875,151996,56.00085271053133,1009.7468723286366,29.2068416871889
2025-02-19 15:35:28,0,0,0,0,0,0,120,32,6,1,0,0,19.9544140625,150359,56.18065816243024,1009.7410328347568,29.255596107600702
2025-02-19 15:35:29,0,0,0,0,0,0,120,32,6,1,0,0,19.88625,152968,56.37399543100979,1009.7339289476465,29.31490736012663
2025-02-19 15:35:30,0,0,0,0,0,0,120,32,6,1,0,0,19.8247265625,151859,56.5683991227365,1009.7309972947587,29.339384199591876
2025-02-19 15:35:31,0,0,0,0,0,0,120,32,6,1,0,0,19.76046875,151310,56.74951519363295,1009.7303553269707,29.344744099146332
2025-02-19 15:35:32,0,1,1,0,1,1,114,34,9,1,0,0,19.6971875,152273,56.944019594630845,1009.7261791546287,29.379611748163644
2025-02-19 15:35:33,0,1,1,0,1,1,114,34,9,1,0,0,19.6391796875,152411,57.093503144785146,1009.7273336150673,29.369972928964312
2025-02-19 15:35:34,0,1,1,0,1,1,114,34,9,1,0,0,19.5825390625,151996,57.27608871263991,1009.7238947679699,29.39868457180682
2025-02-19 15:35:35,0,1,1,0,1,1,120,37,10,1,0,0,19.5282421875,151859,57.426302707059264,1009.7260556576625,29.380642849357926
2025-02-19 15:35:36,0,1,1,0,1,1,120,37,10,1,0,0,19.4739453125,152550,57.6160621131541,1009.7213510700396,29.41992248078248
2025-02-19 15:35:37,0,1,1,0,1,1,120,37,10,1,0,0,19.416328125,152828,57.752899989437,1009.7265238611038,29.376733724493953
2025-02-19 15:35:38,0,0,0,0,0,0,111,34,7,0,0,0,19.36046875,154094,57.890061509964404,1009.724330522794,29.395046360626726
2025-02-19 15:35:39,0,0,0,0,0,0,111,34,7,0,0,0,19.3067578125,152550,58.02760097317239,1009.718849572902,29.440808088058724
2025-02-19 15:35:40,0,0,0,0,0,0,111,34,7,0,0,0,19.2534375,152968,58.152096491633884,1009.7140069549354,29.481240400900003
2025-02-19 15:35:41,0,0,0,0,0,0,123,40,8,0,0,0,19.2012890625,151996,58.25703771628898,1009.7042541916467,29.562669307073552
2025-02-19 15:35:42,0,0,0,0,0,0,123,40,8,0,0,0,19.1520703125,152550,58.40201765022458,1009.71648970693,29.460511220727373
2025-02-19 15:35:43,0,0,0,0,0,0,123,40,8,0,0,0,19.0985546875,152273,58.55310721006974,1009.7181346899495,29.446776827184575
2025-02-19 15:35:44,0,1,1,0,1,1,132,41,9,1,0,0,19.0471875,153108,58.69798737370581,1009.7147844583595,29.474748806242353
2025-02-19 15:35:45,0,1,1,0,1,1,132,41,9,1,0,0,18.9981640625,153108,58.863124377112456,1009.718749075087,29.44164716960362
2025-02-19 15:35:46,0,1,1,0,1,1,132,41,9,1,0,0,18.9528515625,153670,58.99580796505999,1009.7237469495658,29.39991873988801
2025-02-19 15:35:47,0,0,0,0,0,0,126,39,8,1,0,0,18.9083203125,153388,59.12867927744166,1009.7231899657821,29.40456912024233
2025-02-19 15:35:48,0,0,0,0,0,0,126,39,8,1,0,0,18.8673046875,153388,59.288622211251884,1009.7216333863449,29.417565356000946
2025-02-19 15:35:49,0,0,0,0,0,0,126,39,8,1,0,0,18.826875,153388,59.41560795978577,1009.719334069934,29.43676290137022
2025-02-19 15:35:50,0,0,0,0,0,0,132,39,10,1,0,0,18.7878125,153248,59.57603383675688,1009.7107488553618,29.508443234166293
2025-02-19 15:35:51,0,0,0,0,0,0,132,39,10,1,0,0,18.750703125,153248,59.69700763164009,1009.7139663593675,29.481579344819423
2025-02-19 15:35:52,0,0,0,0,0,0,132,39,10,1,0,0,18.717890625,153529,59.85186644885928,1009.7192013227228,29.437871240823746
2025-02-19 15:35:53,0,1,1,0,1,1,141,42,10,1,0,0,18.6844921875,152828,59.98680776181028,1009.7166113173125,29.45949586321046
2025-02-19 15:35:54,0,1,1,0,1,1,141,42,10,1,0,0,18.6505078125,152411,60.10179244375425,1009.7147514450406,29.47502444364169
2025-02-19 15:35:55,0,1,1,0,1,1,141,42,10,1,0,0,18.61984375,152411,60.24392812976648,1009.7167068513648,29.458698223998063
2025-02-19 15:35:56,0,0,0,0,0,0,129,38,9,1,0,0,18.590546875,154378,60.34638166923449,1009.7158034222342,29.466241196535023
2025-02-19 15:35:57,0,0,0,0,0,0,129,38,9,1,0,0,18.5602734375,154094,60.468739055602335,1009.7149800035338,29.473116145249556
2025-02-19 15:35:58,0,0,0,0,0,0,129,38,9,1,0,0,18.5298046875,153248,60.59780667627375,1009.7189587447741,29.439896584703177
2025-02-19 15:35:59,0,1,1,0,1,1,147,42,12,1,0,0,18.5040234375,153388,60.68757582004125,1009.7170589636496,29.45575834541511
2025-02-19 15:36:00,0,1,1,0,1,1,147,42,12,1,0,0,18.4770703125,153388,60.81726693882754,1009.7097832373967,29.516505476707884
2025-02-19 15:36:01,0,1,1,0,1,1,147,42,12,1,0,0,18.452265625,153388,60.90726348516579,1009.7163462110962,29.461709305838255
2025-02-19 15:36:02,0,0,0,0,0,0,126,36,9,1,0,0,18.4294140625,153388,61.01761648292458,1009.7193191944998,29.43688710006113
2025-02-19 15:36:03,0,0,0,0,0,0,126,36,9,1,0,0,18.4071484375,154236,61.1080529500222,1009.7283965018813,29.36109868401254
2025-02-19 15:36:04,0,0,0,0,0,0,126,36,9,1,0,0,18.3868359375,153529,61.21217805573578,1009.7304646083135,29.343831690212955
2025-02-19 15:36:05,0,0,0,0,0,0,120,34,8,1,0,0,18.3630078125,152828,61.31585797440381,1009.731802921307,29.3326578887861
2025-02-19 15:36:06,0,0,0,0,0,0,120,34,8,1,0,0,18.33859375,153670,61.406115490469645,1009.7304522392474,29.34393496168913
2025-02-19 15:36:07,0,0,0,0,0,0,120,34,8,1,0,0,18.314375,153952,61.469650456284555,1009.7311344232016,29.3382392909761
