Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745449189.46,37.875615701228355,-122.26026057661903,36.0,0.0,1.0,1.0,22.31408203125,42.180799395105424,1004.6552100938097,71.80450294353614,256614.5
1745449191.38,37.87564990350583,-122.26024827474798,36.0,0.0,1.0,1.0,22.31408203125,42.180799395105424,1004.6552100938097,71.80450294353614,256614.5
1745449193.47,37.87568334848818,-122.26026931874867,38.5,0.0,1.0,1.0,22.3176953125,42.26163527726258,1004.6315781115829,72.002618726616,255922.0
1745449195.43,37.8756860734846,-122.26027064282455,48.5,0.0,1.0,1.0,22.31759765625,42.37788327076607,1004.6016282980038,72.25370546255148,256120.5
1745449197.47,37.87569068356496,-122.26027349652531,36.5,0.0,1.0,1.0,22.31193359375,42.44884097216034,1004.5587987205204,72.61278073425055,258011.5
1745449199.43,37.875675261376074,-122.26025742834744,39.5,0.0,1.0,1.0,22.300410156250003,42.37300953735672,1004.5323743487606,72.83432366109363,260853.0
1745449201.47,37.875677466681786,-122.26025812563412,39.5,0.0,1.0,1.0,22.29787109375,42.325024704211806,1004.4889092671499,73.19874779795508,259933.5
1745449203.43,37.87571160821359,-122.2602774490496,40.5,0.0,1.0,1.0,22.2997265625,42.3908240330378,1004.4503721440899,73.5218644522505,259323.0
1745449205.45,37.875782351481526,-122.26028138319205,42.5,0.0,1.0,1.0,22.30001953125,42.396820363555285,1004.4134299186478,73.8316181810704,259018.0
1745449207.51,37.875782563545386,-122.26028061236359,39.5,0.0,1.0,1.0,22.29943359375,42.38482807219029,1004.3869047363239,74.05403255668534,259425.0
1745449209.45,37.875783094604515,-122.26027835486984,39.5,0.0,1.0,1.0,22.304804687500003,42.27809887150106,1004.3586057181601,74.29132598981258,259935.5
1745449211.44,37.87572176625489,-122.26028721010287,36.0,0.0,1.0,1.0,22.3153515625,42.28521808658145,1004.3331586943802,74.50470947467755,259221.0
1745449213.46,37.875721875839936,-122.2602869806924,37.0,0.0,1.0,1.0,22.325312500000003,42.43243133484863,1004.3109679508167,74.69079122044315,255921.5
1745449215.46,37.875729600401435,-122.26028920702113,45.5,0.0,1.0,1.0,22.327265625000003,42.60275496985,1004.2913160865455,74.8555859322637,257114.0
1745449217.46,37.87580983433995,-122.26028999119472,38.5,0.5,1.0,1.5,22.3048046875,42.48386947296787,1004.265002833569,75.0762450609946,260339.5
1745449219.43,37.87581499380996,-122.26029045527974,38.5,0.5,1.0,1.5,22.27033203125,42.26836066099834,1004.2165456504752,75.48261271988993,263023.0
1745449221.48,37.875824817445434,-122.26029058924641,36.5,1.0,1.0,2.0,22.274921875,42.060402749726435,1004.1758562185262,75.82385084493131,264595.5
1745449223.43,37.875824817445434,-122.26029058924641,35.0,1.0,1.0,2.0,22.28703125,41.880279149301955,1004.1437080237961,76.093466605527,264069.0
1745449225.46,37.87589272420366,-122.260190396244,38.5,1.0,1.0,2.0,22.294453124999997,41.771123135388855,1004.1333634551064,76.1802242793322,251940.5
1745449227.41,37.87585416682123,-122.26020438129937,38.5,1.0,1.0,2.0,22.3024609375,41.6977355903514,1004.1265682123255,76.23721502015198,232095.5
